timestamp,email,device_name,duration_minutes
2025-12-24T10:53:00,lior16@gmail.com,MacBook-Pro,299
2025-12-24T16:30:00,guy205@walla.co.il,Surface,187
2025-12-24T17:37:00,1@1.com,iPhone,154
2025-12-24T20:01:00,arnon888@icloud.com,MacBook-Pro,162
2025-12-24T21:24:00,a@a.com,android-xxxx,55
2025-12-25T07:25:00,yael217@icloud.com,Lenovo,47
2025-12-25T08:59:00,noa53@hotmail.com,MacBook-Pro,264
2025-12-25T12:12:00,yael780@outlook.com,MacBook-Pro,132
2025-12-26T10:05:00,amit767@gmail.com,Galaxy,60
2025-12-28T07:44:00,hila943@icloud.com,MacBook-Pro,148
2025-12-29T15:19:00,ori9@yahoo.com,iPad,166
2025-12-29T20:47:00,rinat449@hotmail.com,Pixel,52
2025-12-30T11:20:00,maya141@yahoo.com,Lenovo,263
2025-12-30T21:16:00,guy993@gmail.com,Lenovo,146
2025-12-30T22:29:00,david78@gmail.com,Lenovo,72
2025-12-31T19:15:00,rinat652@gmail.com,iPad,327
2025-12-31T21:08:00,hila482@hotmail.com,Galaxy,123
